region,year,period,sensor,ndvi,evi,n_pixels,n_parts
Алтайский край,2016,16,viirs,0.39055164943482323,0.18855875858404705,415197,1
Алтайский край,2016,17,viirs,0.4226535651413564,0.2176067738794407,415178,1
Алтайский край,2016,18,viirs,0.45996080947757184,0.2476205649985124,415137,1
Алтайский край,2016,19,viirs,0.5018690446414229,0.272933578441056,415130,1
Алтайский край,2016,20,viirs,0.529954056331626,0.29505604516845463,415052,1
Алтайский край,2016,21,viirs,0.556878835975441,0.3263526204623401,223476,1
Алтайский край,2016,22,viirs,0.721333855252332,0.46820687356989815,294196,1
Алтайский край,2016,23,viirs,0.7445401261294918,0.49686332615820966,304816,1
Алтайский край,2016,24,viirs,0.7823157816830262,0.5547553406016511,178077,1
Алтайский край,2016,25,viirs,0.7604966128461174,0.5106645938478879,211387,1
Алтайский край,2016,26,viirs,0.7334243387290267,0.4794425567871586,234889,1
Алтайский край,2016,27,viirs,0.6588064415506617,0.4206658736258547,368459,1
Алтайский край,2016,28,viirs,0.6567335517604825,0.41580128353974716,410738,1
Алтайский край,2016,29,viirs,0.6068697653797559,0.37037869780799926,399070,1
Алтайский край,2016,30,viirs,0.53291220400072,0.3169793089359726,415046,1
Алтайский край,2016,31,viirs,0.5082417887413185,0.2937295369175973,414919,1
Алтайский край,2016,32,viirs,0.4630749753055699,0.2712147589996869,414754,1
Алтайский край,2016,33,viirs,0.4442189527004531,0.2536206238064871,414947,1
Алтайский край,2016,34,viirs,0.408433102449886,0.22421252261720337,412516,1
Алтайский край,2016,35,viirs,0.3754724910743268,0.19645608147993684,253506,1
Алтайский край,2017,13,viirs,0.19496180977321478,0.09836465908560048,161207,1
Алтайский край,2017,14,viirs,0.2610463821414552,0.12806777375578032,384076,1
Алтайский край,2017,15,viirs,0.2709835601498685,0.13432855077812003,379961,1
Алтайский край,2017,16,viirs,0.36097757347135706,0.18467789800099396,403428,1
Алтайский край,2017,17,viirs,0.37368007054422736,0.1929001392012853,403303,1
Алтайский край,2017,18,viirs,0.4511568380316528,0.2498939743484866,415165,1
Алтайский край,2017,19,viirs,0.4809568508262149,0.2756823603447628,415211,1
Алтайский край,2017,20,viirs,0.5797877565799783,0.34506350149942533,415021,1
Алтайский край,2017,21,viirs,0.6505585682543314,0.3934221121682543,415162,1
Алтайский край,2017,22,viirs,0.6950032028726294,0.4421238318179353,404710,1
Алтайский край,2017,23,viirs,0.7441762873381678,0.5079783634649909,404794,1
Алтайский край,2017,24,viirs,0.7333883825940279,0.5070148937876359,330743,1
Алтайский край,2017,25,viirs,0.747338449406298,0.5069327950072537,208136,1
Алтайский край,2017,26,viirs,0.7122591910881656,0.4764786435145407,309058,1
Алтайский край,2017,27,viirs,0.6718298608978135,0.44272141524017433,277659,1
Алтайский край,2017,29,viirs,0.5711653773610947,0.34186694192319983,388869,1
Алтайский край,2017,30,viirs,0.5459053871492066,0.3300374588089233,411474,1
Алтайский край,2017,31,viirs,0.5054095654842558,0.30277311792337863,409915,1
Алтайский край,2017,32,viirs,0.4494482503290288,0.24594688975447232,413788,1
Алтайский край,2017,33,viirs,0.4391814382461896,0.22829551836409467,413102,1
Алтайский край,2017,34,viirs,0.39136932510308775,0.18539471890692574,318177,1
Алтайский край,2017,35,viirs,0.3678929336295949,0.17200113284736762,414044,1
Алтайский край,2018,13,viirs,0.24200668125402167,0.11239145976729847,284916,1
Алтайский край,2018,14,viirs,0.247541549676164,0.11485674723158991,277482,1
Алтайский край,2018,15,viirs,0.2911014837639056,0.13341170330793417,247987,1
Алтайский край,2018,16,viirs,0.2945704363609097,0.1359820822947457,265318,1
Алтайский край,2018,17,viirs,0.3100491662765032,0.15139658648514764,305520,1
Алтайский край,2018,18,viirs,0.3597919772563705,0.18326658355333406,334934,1
Алтайский край,2018,19,viirs,0.42913476747448853,0.24061951196279374,311110,1
Алтайский край,2018,20,viirs,0.5135963917895403,0.2824655487636155,350404,1
Алтайский край,2018,21,viirs,0.5971707006213913,0.3581771800200709,371372,1
Алтайский край,2018,22,viirs,0.6642386581385537,0.4227575074341911,305062,1
Алтайский край,2018,23,viirs,0.7602657714321548,0.525329141891152,413254,1
Алтайский край,2018,24,viirs,0.7727154894686828,0.5335463927845567,414964,1
Алтайский край,2018,25,viirs,0.7545926230345165,0.512809880093842,379732,1
Алтайский край,2018,26,viirs,0.7165254234965661,0.4820273162767654,401856,1
Алтайский край,2018,27,viirs,0.7042199464233496,0.47254100188523185,413238,1
Алтайский край,2018,28,viirs,0.6685079948015935,0.4416225191181785,414451,1
Алтайский край,2018,29,viirs,0.5907860624526069,0.3641282389623664,393768,1
Алтайский край,2018,30,viirs,0.5172187010354189,0.31381522618211316,167883,1
Алтайский край,2018,31,viirs,0.4711822474150576,0.2705469535540779,369169,1
Алтайский край,2018,32,viirs,0.47146020248240533,0.2540275047884274,414907,1
Алтайский край,2018,33,viirs,0.45341058737784506,0.23406162855606805,415030,1
Алтайский край,2018,34,viirs,0.38045877876706496,0.18566596257005005,415127,1
Алтайский край,2018,35,viirs,0.37970038956805663,0.1814656164731055,415088,1
Алтайский край,2019,13,viirs,0.24423084502331968,0.10942493112557622,375233,1
Алтайский край,2019,14,viirs,0.2525922453004562,0.12740332922094097,147177,1
Алтайский край,2019,15,viirs,0.26991969043928044,0.1364194348895148,326766,1
Алтайский край,2019,16,viirs,0.3030440856615177,0.15122677305011586,393723,1
Алтайский край,2019,17,viirs,0.3096134493855329,0.15499803701383802,361160,1
Алтайский край,2019,18,viirs,0.3773605043581213,0.1923037179650961,412711,1
Алтайский край,2019,19,viirs,0.39758003858336655,0.2044657878941231,410043,1
Алтайский край,2019,20,viirs,0.5278157695512224,0.30607289336538734,362586,1
Алтайский край,2019,21,viirs,0.5561656579024798,0.3334791580445499,373036,1
Алтайский край,2019,22,viirs,0.6771220488778142,0.4558458643457547,354062,1
Алтайский край,2019,23,viirs,0.7197041205779648,0.4924659084736428,410155,1
Алтайский край,2019,24,viirs,0.7224028114399725,0.49104950355889804,412951,1
Алтайский край,2019,25,viirs,0.6827937773200338,0.45196072672660664,367735,1
Алтайский край,2019,26,viirs,0.6148682540083978,0.38631183230116645,381984,1
Алтайский край,2019,27,viirs,0.6140708378448012,0.3857996600671558,405418,1
Алтайский край,2019,28,viirs,0.5401512458407837,0.3349110108998808,320314,1
Алтайский край,2019,29,viirs,0.49232991237324425,0.27571165255635494,390150,1
Алтайский край,2019,30,viirs,0.4969719689372989,0.2784616111978167,390619,1
Алтайский край,2019,31,viirs,0.45409569754737417,0.26559688359205813,292320,1
Алтайский край,2019,32,viirs,0.3981466612522929,0.21577275492327683,355630,1
Алтайский край,2019,33,viirs,0.4112579040060988,0.21506762856220804,411784,1
Алтайский край,2019,34,viirs,0.3993700421520193,0.20310194646047264,415194,1
Алтайский край,2019,35,viirs,0.3782523878194078,0.18737759723608388,415220,1
Алтайский край,2020,13,viirs,0.2197248960889466,0.10764402735853278,180729,1
Алтайский край,2020,14,viirs,0.27634317936334607,0.13253368274617394,316942,1
Алтайский край,2020,15,viirs,0.3509813948828148,0.1813968494022201,404943,1
Алтайский край,2020,16,viirs,0.3981346903982612,0.20566659830309925,415166,1
Алтайский край,2020,17,viirs,0.41949221574411866,0.22203768128112342,414685,1
Алтайский край,2020,18,viirs,0.48420741655169486,0.2749200773019613,403819,1
Алтайский край,2020,19,viirs,0.4981918410431352,0.2899414518635604,408250,1
Алтайский край,2020,20,viirs,0.5627310841292903,0.32689994086335333,399072,1
Алтайский край,2020,21,viirs,0.5758387885049049,0.3361086780485553,399956,1
Алтайский край,2020,22,viirs,0.6099652512594712,0.37961995419514394,367452,1
Алтайский край,2020,23,viirs,0.609512350276745,0.38089551906173624,324387,1
Алтайский край,2020,24,viirs,0.6086807791831733,0.3820702592160815,372103,1
Алтайский край,2020,25,viirs,0.6000917671056345,0.37841475209609754,406606,1
Алтайский край,2020,26,viirs,0.5696773420841829,0.3381204610453674,372456,1
Алтайский край,2020,27,viirs,0.5585766429441543,0.32502475730937097,383886,1
Алтайский край,2020,28,viirs,0.5043581782750596,0.3023430943807086,333497,1
Алтайский край,2020,29,viirs,0.4938585543346526,0.29301763980336776,277749,1
Алтайский край,2020,30,viirs,0.47801413358845,0.26534203270395007,341284,1
Алтайский край,2020,31,viirs,0.47683734200887845,0.2562096470909785,387165,1
Алтайский край,2020,32,viirs,0.4645560304888664,0.23741240448523332,405218,1
Алтайский край,2020,33,viirs,0.45528432487452714,0.22601586090016992,402863,1
Алтайский край,2020,34,viirs,0.4089401458971296,0.1977346445069081,410751,1
Алтайский край,2020,35,viirs,0.3998806200984645,0.1899185194232453,406732,1
Алтайский край,2021,13,viirs,0.21109863634769166,0.09017344135956096,214023,1
Алтайский край,2021,14,viirs,0.2545152583722948,0.10942412296352372,323641,1
Алтайский край,2021,15,viirs,0.278198956012074,0.12957666444488825,351291,1
Алтайский край,2021,16,viirs,0.3349092586082761,0.16762413240316806,407269,1
Алтайский край,2021,17,viirs,0.3604853295709948,0.17980354276778568,406086,1
Алтайский край,2021,18,viirs,0.444029492104398,0.23721697415439746,406217,1
Алтайский край,2021,19,viirs,0.5180305693302246,0.2803953845850743,415212,1
Алтайский край,2021,20,viirs,0.5383563477091976,0.30894001950725103,415189,1
Алтайский край,2021,21,viirs,0.5347883435090683,0.31743504929449423,398511,1
Алтайский край,2021,22,viirs,0.6953356006070891,0.4566261472413749,402156,1
Алтайский край,2021,23,viirs,0.7377473430530233,0.4911280885044682,414373,1
Алтайский край,2021,24,viirs,0.7394700679960473,0.4924285659995825,412958,1
Алтайский край,2021,25,viirs,0.7138244749002205,0.47558769295911746,244498,1
Алтайский край,2021,26,viirs,0.6800228150351562,0.4397842165442411,393650,1
Алтайский край,2021,27,viirs,0.6529614556859126,0.41856663738586203,392630,1
Алтайский край,2021,28,viirs,0.5612383092385621,0.32632769461785543,194408,1
Алтайский край,2021,29,viirs,0.5794969083338021,0.3332857400047699,415148,1
Алтайский край,2021,30,viirs,0.5736763460465678,0.33023545693892,415167,1
Алтайский край,2021,31,viirs,0.47300671327089444,0.2714654818780772,412962,1
Алтайский край,2021,32,viirs,0.4493735751226243,0.25014595037078763,413107,1
Алтайский край,2021,33,viirs,0.41361990900828505,0.22738337942874706,409391,1
Алтайский край,2021,34,viirs,0.3850299379527845,0.19135101405066102,136763,1
Алтайский край,2021,35,viirs,0.34511512711815634,0.15358471199932847,196265,1
Алтайский край,2022,13,viirs,0.2601103971924481,0.10491018487935379,404265,1
Алтайский край,2022,14,viirs,0.27133743967610785,0.12483834795455302,392953,1
Алтайский край,2022,15,viirs,0.3116673785201731,0.15226044834005137,414182,1
Алтайский край,2022,16,viirs,0.32429487430328613,0.16044590032844777,414094,1
Алтайский край,2022,17,viirs,0.38936523436974985,0.2107097943839032,413044,1
Алтайский край,2022,18,viirs,0.4131710372812203,0.22073419923556808,412561,1
Алтайский край,2022,19,viirs,0.44904928697723495,0.25004932578563277,377074,1
Алтайский край,2022,20,viirs,0.5167418676522386,0.29694856625328325,382855,1
Алтайский край,2022,21,viirs,0.5855593367407237,0.359627469652963,401353,1
Алтайский край,2022,22,viirs,0.6769191709476493,0.44625253988154545,392407,1
Алтайский край,2022,23,viirs,0.7111835110184018,0.48265519602728,403804,1
Алтайский край,2022,24,viirs,0.7192153880552014,0.47929599556770053,411387,1
Алтайский край,2022,25,viirs,0.7078394066834197,0.46574914282375446,401686,1
Алтайский край,2022,26,viirs,0.628977517528097,0.42417227387815426,310013,1
Алтайский край,2022,27,viirs,0.5212120374412113,0.3273625366933555,48046,1
Алтайский край,2022,28,viirs,0.5515179855082335,0.33391508042574625,97661,1
Алтайский край,2022,29,viirs,0.525718552990211,0.29119740110915115,410563,1
Алтайский край,2022,30,viirs,0.5325679084238648,0.2933451510467609,415148,1
Алтайский край,2022,31,viirs,0.4922272266481262,0.2665378190869868,414397,1
Алтайский край,2022,32,viirs,0.39919990761172974,0.21790942381610892,412388,1
Алтайский край,2022,33,viirs,0.3971398170953416,0.21605066202072612,413619,1
Алтайский край,2022,34,viirs,0.34969120226569295,0.19056378516340008,411282,1
Алтайский край,2022,35,viirs,0.33034076764862197,0.16976668545277418,414684,1
Алтайский край,2023,13,viirs,0.225147979777272,0.09575488472407977,295260,1
Алтайский край,2023,14,viirs,0.2518410122543182,0.11132802981037303,271825,1
Алтайский край,2023,15,viirs,0.2641981476104487,0.1209452790633409,299853,1
Алтайский край,2023,16,viirs,0.29544388745959704,0.1351584496870208,365906,1
Алтайский край,2023,17,viirs,0.3503603117330091,0.16879252677796402,404500,1
Алтайский край,2023,18,viirs,0.371204971976621,0.1900114794571485,413331,1
Алтайский край,2023,19,viirs,0.3912185597477029,0.2084306855509406,363659,1
Алтайский край,2023,20,viirs,0.46779984005720776,0.25205836432073886,385205,1
Алтайский край,2023,21,viirs,0.489112044651899,0.2677163821804118,366753,1
Алтайский край,2023,22,viirs,0.5770107664612549,0.3502342647462769,291963,1
Алтайский край,2023,23,viirs,0.6323233499838243,0.3917340197153008,306444,1
Алтайский край,2023,24,viirs,0.6620501196499694,0.418697738649223,358574,1
Алтайский край,2023,25,viirs,0.6595994398368265,0.423568902998271,364463,1
Алтайский край,2023,26,viirs,0.6417483216462109,0.40810092033411355,302624,1
Алтайский край,2023,27,viirs,0.6133341359806375,0.384145413795361,225911,1
Алтайский край,2023,28,viirs,0.5991801507896513,0.3719517027122577,204244,1
Алтайский край,2023,29,viirs,0.6055271878195098,0.3475412173372972,388036,1
Алтайский край,2023,30,viirs,0.6040586059609802,0.3501967070340824,409166,1
Алтайский край,2023,31,viirs,0.5495581139934764,0.3238759163023469,394985,1
Алтайский край,2023,32,viirs,0.5120897260319933,0.27973211356986455,353161,1
Алтайский край,2023,33,viirs,0.50754333510403,0.24495390947502255,397839,1
Алтайский край,2023,34,viirs,0.5084898087376123,0.2452766848547389,415048,1
Алтайский край,2023,35,viirs,0.46768886028775586,0.2210331303375896,414513,1
Алтайский край,2024,13,viirs,0.27889611922092467,0.12331061669199563,394756,1
Алтайский край,2024,14,viirs,0.3037297578031007,0.1371541277857289,414790,1
Алтайский край,2024,15,viirs,0.30902054275970653,0.14460841890521356,414561,1
Алтайский край,2024,16,viirs,0.3739605343146573,0.19272155259768048,415186,1
Алтайский край,2024,17,viirs,0.3885170278016588,0.2057597132981385,415192,1
Алтайский край,2024,18,viirs,0.4236410768381722,0.23116048798310132,352211,1
Алтайский край,2024,19,viirs,0.45077235272219635,0.24268505063992893,204034,1
Алтайский край,2024,20,viirs,0.6119686673950334,0.37480763871399875,256843,1
Алтайский край,2024,21,viirs,0.6692621195392848,0.44251558851492967,391752,1
Алтайский край,2024,22,viirs,0.7385251230050555,0.500720017362328,412650,1
Алтайский край,2024,23,viirs,0.7449156520975782,0.5068970251310697,410612,1
Алтайский край,2024,24,viirs,0.7822000274552807,0.5613515650539119,215352,1
Алтайский край,2024,25,viirs,0.769605832496667,0.5366019515581942,224081,1
Алтайский край,2024,26,viirs,0.707023641240958,0.48525835374790754,403202,1
Алтайский край,2024,27,viirs,0.6952007719502169,0.4740231387236072,403090,1
Алтайский край,2024,28,viirs,0.6515094884663437,0.41276229837652906,413113,1
Алтайский край,2024,29,viirs,0.6501125489895281,0.40992269205044285,413986,1
Алтайский край,2024,30,viirs,0.574863358461473,0.3572991624870435,272677,1
Алтайский край,2024,31,viirs,0.5126768186451609,0.3065452503912591,202130,1
Алтайский край,2024,32,viirs,0.5139336953052971,0.2792792996111477,415122,1
Алтайский край,2024,33,viirs,0.5133729499280502,0.2780736727315413,415182,1
Алтайский край,2024,34,viirs,0.4355426633847564,0.23679511562785857,415154,1
Алтайский край,2024,35,viirs,0.41586148557627195,0.22083838351852345,414915,1
Алтайский край,2025,13,viirs,0.2846342644175963,0.1315316447341516,408316,1
Алтайский край,2025,14,viirs,0.29970368528532354,0.15328702296670965,415191,1
Алтайский край,2025,15,viirs,0.3281352317162878,0.17055496755419652,415198,1
Алтайский край,2025,16,viirs,0.3611577055704965,0.19478978322290957,414223,1
Алтайский край,2025,17,viirs,0.43643815050346124,0.24882503185996813,402608,1
Алтайский край,2025,18,viirs,0.4647829698051261,0.27306443526503865,408423,1
Алтайский край,2025,19,viirs,0.5048542351608999,0.3015875637680326,395051,1
Алтайский край,2025,20,viirs,0.6059242361117194,0.3814259728867618,401075,1
Алтайский край,2025,21,viirs,0.6976855197344483,0.47224662632611547,409589,1
Алтайский край,2025,22,viirs,0.7212673101444075,0.49864808264796695,407838,1
Алтайский край,2025,23,viirs,0.7566391640359766,0.523081066525631,396694,1
Алтайский край,2025,24,viirs,0.7607557279527065,0.5320109671156875,389475,1
Алтайский край,2025,25,viirs,0.7279163633396833,0.5126764470578739,413316,1
Алтайский край,2025,26,viirs,0.7163397423539372,0.4975468207858549,414165,1
Алтайский край,2025,27,viirs,0.650461285791113,0.4372519562562682,349153,1
Алтайский край,2025,28,viirs,0.5731006863832606,0.36804401991634333,181052,1
Алтайский край,2025,29,viirs,0.5850958479129332,0.34728657950972563,385351,1
Алтайский край,2025,30,viirs,0.579433525169925,0.3386208976827468,376960,1
Алтайский край,2025,31,viirs,0.5034172876114773,0.2770243024224484,265430,1
Алтайский край,2025,32,viirs,0.49951325111150296,0.2714406305754229,404185,1
Алтайский край,2025,33,viirs,0.4840906418432519,0.26407603028579296,415201,1
Алтайский край,2025,34,viirs,0.43678438081745047,0.2347106019013092,414736,1
Алтайский край,2025,35,viirs,0.396680900441738,0.20558169084318098,293006,1
Амурская область,2012,13,viirs,0.2512124760397118,0.1342972761621833,20324,1
Амурская область,2012,14,viirs,0.2517591198917966,0.13292889427870616,19369,1
Амурская область,2012,15,viirs,0.2407427181050657,0.12630458317238724,6984,1
Амурская область,2012,16,viirs,0.2743766910725274,0.1446837984481721,19429,1
Амурская область,2012,17,viirs,0.3375876109311332,0.16763422088845129,39671,1
Амурская область,2012,18,viirs,0.3927629299502373,0.1955796606047376,42831,1
Амурская область,2012,19,viirs,0.47033635534792734,0.25155304207559,21280,1
Амурская область,2012,20,viirs,0.40763377384986055,0.2696049023495525,3172,1
Амурская область,2012,21,viirs,0.6279912428279999,0.4197737344998321,7514,1
Амурская область,2012,22,viirs,0.639537870886954,0.4314185216042075,8050,1
Амурская область,2012,23,viirs,0.7178880795790673,0.497470203936275,11267,1
Амурская область,2012,24,viirs,0.7267364019952836,0.5043399885698481,25520,1
Амурская область,2012,25,viirs,0.7738370006124858,0.5572209524703469,42373,1
Амурская область,2012,26,viirs,0.7882336125102799,0.5748715730855809,34032,1
Амурская область,2012,27,viirs,0.7907114570100499,0.5925514590275806,36540,1
Амурская область,2012,28,viirs,0.7871634100899024,0.5577594561141129,88080,1
Амурская область,2012,29,viirs,0.7860713426688277,0.5493110630754097,90586,1
Амурская область,2012,30,viirs,0.7532510319239272,0.515470837476226,90588,1
Амурская область,2012,31,viirs,0.6618168815205762,0.411329663907806,89307,1
Амурская область,2012,32,viirs,0.5934382737350912,0.32118452544797627,90590,1
Амурская область,2012,33,viirs,0.5748528453228932,0.3008498619687669,90591,1
Амурская область,2012,34,viirs,0.5052914001866771,0.23482287112271746,90108,1
Амурская область,2012,35,viirs,0.4245211179697087,0.19360799990535085,90402,1
Амурская область,2013,13,viirs,0.2590143700087241,0.10906105097521204,54878,1
Амурская область,2013,14,viirs,0.2607423051033388,0.11004034296766275,56851,1
Амурская область,2013,15,viirs,0.26749724249645235,0.12637880952106897,38710,1
Амурская область,2013,16,viirs,0.2783328950083758,0.12970295962404962,38563,1
Амурская область,2013,17,viirs,0.39293656189754134,0.19939246059063123,40540,1
Амурская область,2013,18,viirs,0.526275101590565,0.2601394998398629,85391,1
Амурская область,2013,19,viirs,0.5377629677392272,0.2678157201993713,80621,1
Амурская область,2013,20,viirs,0.6745674979893556,0.3966829673917408,20626,1
Амурская область,2013,21,viirs,0.7033384409453082,0.42275783993606664,77247,1
Амурская область,2013,22,viirs,0.7137989942469158,0.44626615577338924,87933,1
Амурская область,2013,23,viirs,0.7503711738657455,0.5030478687185377,88823,1
Амурская область,2013,24,viirs,0.7798630809412612,0.5388370722220157,88918,1
Амурская область,2013,25,viirs,0.7825660950943343,0.54275267767793,86499,1
Амурская область,2013,26,viirs,0.8009414733798852,0.6031861014753575,29055,1
Амурская область,2013,27,viirs,0.7062871580768316,0.5233368645979138,4365,1
Амурская область,2013,28,viirs,0.7565884121203268,0.46969349576322594,72902,1
Амурская область,2013,29,viirs,0.7503280266808298,0.46321892791108404,87705,1
Амурская область,2013,30,viirs,0.7161062350836852,0.4355855614451109,90369,1
Амурская область,2013,31,viirs,0.7025082415569293,0.42000453346088734,90603,1
Амурская область,2013,32,viirs,0.6533752334856863,0.38121240241189297,90479,1
Амурская область,2013,33,viirs,0.5662074714957794,0.3003921836805081,90597,1
Амурская область,2013,34,viirs,0.5425392837042775,0.2689607305471632,90503,1
Амурская область,2013,35,viirs,0.4631495946090056,0.2251264296494312,90524,1
Амурская область,2014,13,viirs,0.30214421550585585,0.1360378179230209,87472,1
Амурская область,2014,14,viirs,0.29698639756414374,0.14134221402448163,79705,1
Амурская область,2014,15,viirs,0.31667884267933305,0.14980816583809445,48562,1
Амурская область,2014,16,viirs,0.35527591707703643,0.16864970325238812,14826,1
Амурская область,2014,17,viirs,0.4646365681500962,0.24547523502086302,28372,1
Амурская область,2014,18,viirs,0.46621461936145503,0.24968630143947482,28622,1
Амурская область,2014,19,viirs,0.6201722870349555,0.37124233915837024,80015,1
Амурская область,2014,20,viirs,0.6937454883744986,0.4503733545063355,88870,1
Амурская область,2014,21,viirs,0.7014773688132625,0.4652805847171912,87141,1
Амурская область,2014,22,viirs,0.7314046429590695,0.49562423658298993,65418,1
Амурская область,2014,23,viirs,0.7569246339537488,0.5152204461226553,47320,1
Амурская область,2014,24,viirs,0.796696017756261,0.5615027456085802,66262,1
Амурская область,2014,25,viirs,0.8055601246564051,0.584025354916874,46495,1
Амурская область,2014,26,viirs,0.7828966981867784,0.5863314078363862,32689,1
Амурская область,2014,27,viirs,0.7821735069484881,0.5912261895615357,40832,1
Амурская область,2014,28,viirs,0.7218693106835569,0.5493291733721761,31662,1
Амурская область,2014,29,viirs,0.7527501691277154,0.5244871582130289,84469,1
Амурская область,2014,30,viirs,0.7422254136139782,0.5075741740954682,86620,1
Амурская область,2014,31,viirs,0.6926729499177688,0.43235212261697514,90596,1
Амурская область,2014,32,viirs,0.6777472353184257,0.4022829995347727,90600,1
Амурская область,2014,33,viirs,0.5877802559046481,0.30333815256874364,90590,1
Амурская область,2014,34,viirs,0.5207381130240477,0.2490994911414608,90574,1
Амурская область,2014,35,viirs,0.41439548860121417,0.20369696949198385,90564,1
Амурская область,2015,13,viirs,0.273431078057735,0.1273888266779052,79366,1
Амурская область,2015,14,viirs,0.28780611177756915,0.1340268825354307,84488,1
Амурская область,2015,15,viirs,0.28817534401958383,0.13427977546786868,84770,1
Амурская область,2015,16,viirs,0.2968177233812918,0.1478217320905812,85826,1
Амурская область,2015,17,viirs,0.31918099635286784,0.16304638841918645,87933,1
Амурская область,2015,18,viirs,0.4059466788454157,0.22029632288672024,86095,1
Амурская область,2015,19,viirs,0.4352094046548346,0.23929575904518074,86048,1
Амурская область,2015,20,viirs,0.5426234226074234,0.3153600109349457,58622,1
Амурская область,2015,21,viirs,0.5657741450648622,0.33366630837903216,48739,1
Амурская область,2015,22,viirs,0.6486743678085445,0.41225910467371807,73514,1
Амурская область,2015,23,viirs,0.693205890298933,0.4579552465350306,88823,1
Амурская область,2015,24,viirs,0.7777499276710772,0.5434163495304268,81395,1
Амурская область,2015,25,viirs,0.7800073441754553,0.5439132399720475,72352,1
Амурская область,2015,26,viirs,0.8127944589510188,0.5865779685889877,45146,1
Амурская область,2015,27,viirs,0.8075630285102283,0.590266668492529,52834,1
Амурская область,2015,28,viirs,0.7748945639143702,0.5736321555088693,35597,1
Амурская область,2015,29,viirs,0.7787108732447385,0.5492296802801829,71457,1
Амурская область,2015,30,viirs,0.7558149055379997,0.5155236255491056,90532,1
Амурская область,2015,31,viirs,0.701668511912228,0.4514989912671288,90467,1
Амурская область,2015,32,viirs,0.5972628446700448,0.3431657804161424,90580,1
Амурская область,2015,33,viirs,0.5666271410251622,0.3222244742417928,90572,1
Амурская область,2015,34,viirs,0.4482982247323235,0.22003646961412682,90174,1
Амурская область,2015,35,viirs,0.3879829401077594,0.16644199059670226,89350,1
Амурская область,2016,13,viirs,0.2750903568973337,0.13087086880398688,54362,1
Амурская область,2016,14,viirs,0.2782706232289152,0.12932820998372188,69138,1
Амурская область,2016,15,viirs,0.2792815933928063,0.13129365833474207,71030,1
Амурская область,2016,16,viirs,0.28683222529209623,0.14090133604652996,49002,1
Амурская область,2016,17,viirs,0.36731450401986177,0.18169685200593327,70493,1
Амурская область,2016,18,viirs,0.39424942074416136,0.20001521431696975,67037,1
Амурская область,2016,19,viirs,0.4387060448817964,0.24159500388060887,48937,1
Амурская область,2016,20,viirs,0.4534463343653026,0.26615687543360944,29590,1
Амурская область,2016,21,viirs,0.6514954330672339,0.41719121565247363,8842,1
Амурская область,2016,22,viirs,0.7017509172007412,0.46538763789054133,39481,1
Амурская область,2016,23,viirs,0.7182588944970036,0.48750981442941427,38490,1
Амурская область,2016,24,viirs,0.7508827416306483,0.5176095365916492,90407,1
Амурская область,2016,25,viirs,0.7766768028671472,0.5484204165040165,90425,1
Амурская область,2016,26,viirs,0.8017368285763767,0.588432539262551,68388,1
Амурская область,2016,27,viirs,0.8147648368583496,0.6202184613782472,57358,1
Амурская область,2016,28,viirs,0.8172805012039204,0.5907367036582216,87413,1
Амурская область,2016,29,viirs,0.8173455209878765,0.5825006796082006,90590,1
Амурская область,2016,30,viirs,0.793464095030758,0.5610189540682577,90438,1
Амурская область,2016,31,viirs,0.7092271360441564,0.43225368576934986,71213,1
Амурская область,2016,32,viirs,0.7051703874209195,0.41943728326420043,84526,1
Амурская область,2016,33,viirs,0.6336665500183043,0.35735434350663403,90582,1
Амурская область,2016,34,viirs,0.5809380591934163,0.31825681991011523,90570,1
Амурская область,2016,35,viirs,0.4534670193177642,0.22873588145092266,90583,1
Амурская область,2017,13,viirs,0.29104336824597205,0.14783613026104106,74536,1
Амурская область,2017,14,viirs,0.29248903139908994,0.1426947435692196,77226,1
Амурская область,2017,15,viirs,0.30331758663465425,0.15004071306344138,80686,1
Амурская область,2017,16,viirs,0.3555469975789841,0.17870531344637486,89980,1
Амурская область,2017,17,viirs,0.3965953823845969,0.2061483861199016,90177,1
Амурская область,2017,18,viirs,0.43400198246252225,0.23598292955028932,76753,1
Амурская область,2017,19,viirs,0.4715908749450286,0.27292990404444856,83428,1
Амурская область,2017,20,viirs,0.4878688823590051,0.28638423287436654,81971,1
Амурская область,2017,21,viirs,0.6199501665819476,0.3526377957244249,81797,1
Амурская область,2017,22,viirs,0.6609722119727998,0.39317029436076845,85123,1
Амурская область,2017,23,viirs,0.7460835774239841,0.512031783558849,47122,1
Амурская область,2017,24,viirs,0.8188036257384639,0.6009551207369269,83515,1
Амурская область,2017,25,viirs,0.8285232936485111,0.610920363262845,78119,1
Амурская область,2017,26,viirs,0.8225992116045204,0.6250387174211848,74445,1
Амурская область,2017,27,viirs,0.8347260021606013,0.6519891972381285,79902,1
Амурская область,2017,29,viirs,0.832205304625696,0.6477583899098677,87486,1
Амурская область,2017,30,viirs,0.7685166346032689,0.558654650204739,71700,1
Амурская область,2017,31,viirs,0.7678351238452692,0.5403999702155923,90445,1
Амурская область,2017,32,viirs,0.7453223740070973,0.49217112122116435,90582,1
Амурская область,2017,33,viirs,0.6403444255923644,0.363659745532939,90577,1
Амурская область,2017,34,viirs,0.5594524938764812,0.2836832738809369,90556,1
Амурская область,2017,35,viirs,0.4429335710594568,0.22330626884269963,90573,1
